Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,BKS Collection (product.metafields.bks.collection),BKS Design (product.metafields.bks.design),BKS Drop (product.metafields.bks.drop),BKS Series (product.metafields.bks.series),Google Product Category (product.metafields.custom.google_product_category),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Boot style (product.metafields.shopify.boot-style),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Luggage/Bag closure (product.metafields.shopify.luggage-bag-closure),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Sandal style (product.metafields.shopify.sandal-style),Shoe features (product.metafields.shopify.shoe-features),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Slipper style (product.metafields.shopify.slipper-style),Sneaker style (product.metafields.shopify.sneaker-style),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Italy,Price / Italy,Compare At Price / Italy,Included / Corea del Sud,Price / Corea del Sud,Compare At Price / Corea del Sud,Included / International,Price / International,Compare At Price / International,Included / United States,Price / United States,Compare At Price / United States,Status
riviera-sage-travel-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3249068609720961367_2048.jpg?v=1780414875,6,BKS Riviera Sage™ Travel Bag Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
riviera-sage-travel-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/5714963727878226250_2048.jpg?v=1780414877,7,BKS Riviera Sage™ Travel Bag Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
riviera-sage-travel-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/2280890553831202627_2048.jpg?v=1780414880,8,BKS Riviera Sage™ Travel Bag Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-net-backpack,BKS Glyph Net™ Backpack,"<p><em>Backpack in a painted diamond grid — bone brushwork on deep black, edge to edge.</em></p>
<p>All-over print backpack from the BKS Glyph collection — a continuous diagonal lattice of soft bone lines on black, generated through BakAbo's AI design process. Each crossing is hand-drawn in register, building a net that reads as code, textile and mark at once. The pattern wraps the full bag — front, sides, base — without interruption. A bag that disappears into its own system.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>
<strong>Material:</strong> 100% lightweight polyester — durable, shape-retaining, quick-dry</li>
<li>
<strong>Comfort:</strong> Padded mesh back panel and straps for breathable carrying comfort</li>
<li>
<strong>Capacity:</strong> Four compartments: 13L main pocket, front pocket, side bottle pocket, internal laptop/tablet sleeve</li>
<li>
<strong>Closure:</strong> Durable zipper closures and adjustable shoulder straps for secure fit</li>
<li>
<strong>Origin:</strong> Assembled in the USA from globally sourced parts; blank name tag sewn inside</li>
</ul>
<p><em>Made to order. Each piece is printed and assembled for you after purchase. Allow 10–14 business days for production before shipping.</em></p>
<ul>
<li>✈ Free Shipping on orders over €99</li>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty</li>
</ul>
<p><strong>EU representative</strong>: HONSON VENTURES LIMITED, gpsr@honsonventures.com, 3, Gnaftis House flat 102, Limassol, Mesa Geitonia, 4003, CY</p>
<p><strong>Product information</strong>: Generic brand, 2 year warranty in EU and Northern Ireland as per Directive 2019/771</p>
<p><strong>Warnings, Hazard</strong>: Assembled in the USA from globally sourced parts</p>
<p><strong>Care instructions</strong>: Before cleaning the bag, remove all the items from the bag. Suggested to pretreat visible stains with stain remover. Mix warm water with laundry detergent and clean the bag with terry washcloth or soft bristle brush. Let the bag air dry.</p>",Printify,Luggage & Bags > Backpacks > School Backpacks,Bags,"bakabo-enriched, use-case:streetwear, made-to-order, ai-art, brand:bks, collection:glyph, series:brut, type:backpack, drop:catalog-reset-2026, status:active, print-type:aop, macro:woman",true,Size,One size,,,,,,,,23289854072487128047,100.0,shopify,deny,manual,70.32,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/ChatGPT_Image_12_giu_2026_12_27_53.png?v=1781260452,1,BKS Glyph Net Backpack - BKS Glyph Backpack,false,BKS Glyph Net Backpack | BKS Studio,"AI-generated all-over print backpack from BKS Glyph. Made to order, edge-to-edge printed and curated by BKS Studio at bakabo.club.",100,female,adult,,new,TRUE,no-gtin,Backpack,,,,Glyph,Net,catalog-reset-2026,brut,"Apparel & Accessories > Handbags, Wallets & Cases > Backpacks",,,,,,zipper,internal-padding; adjustable-size,polyester; mesh,external-pockets; laptop-compartment; built-in-compartments,,machine-washable; soft-bristled-brush; hand-wash,handle; backpack-strap; shoulder-strap; trolley-sleeve,,,black; white; beige; geometric,,,,,,,,zipper,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6769280726931933653_2048.jpg?v=1780517152,kg,,43.30,true,,,true,,,true,,,true,,,active
glyph-net-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6769280726931933653_2048.jpg?v=1780517152,2,BKS Glyph Net™ Backpack Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-net-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/10122697060489079357_2048.jpg?v=1780517153,3,BKS Glyph Net™ Backpack Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-net-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11659900627956071966_2048.jpg?v=1780517155,4,BKS Glyph Net™ Backpack Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-net-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/18327602384419402231_2048.jpg?v=1780517157,5,BKS Glyph Net™ Backpack Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glyph-net-backpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/8470920427453122606_2048.jpg?v=1780517159,6,BKS Glyph Net™ Backpack Printify bakabo.club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
folklore-bloom-sneakers,BKS Folklore Bloom™ Sneakers,"<p><em>Low-top canvas in a field of sculpted gold flowers — relief blooms adrift on deep navy.</em></p>
<p>Low-top sneakers in structured canvas with vulcanized rubber cupsole and black leather toe cap. The upper carries a full edge-to-edge print from the BKS Folklore collection — a dense composition of three-dimensional gold flowers on deep navy, generated through BakAbo's AI design process. The blooms carry the weight and texture of cast metal, pressed against a nocturnal ground. An ornamental world that exists only inside the BKS imagination.</p>
<p><strong>Specifications</strong></p>
<ul>
<li>
<strong>Material:</strong> Canvas upper, synthetic leather toe cap, rubber vulcanized cupsole</li>
<li>
<strong>Fit:</strong> Regular — true to size. Half-size up for wide feet.</li>
<li>
<strong>Print:</strong> All-over digital print, edge-to-edge on canvas panels</li>
<li>
<strong>Care:</strong> Wipe clean with damp cloth. Do not machine wash.</li>
</ul>
<p><em>Made to order. Each pair is printed and assembled for you after purchase. Allow 10–14 business days for production before shipping.</em></p>
<ul>
<li>✈ Free Shipping on orders over €60</li>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty</li>
</ul>
<p>EU Representative: HONSON VENTURES LIMITED, gpsr@honsonventures.com — 3 Gnaftis House flat 102, Limassol, Mesa Geitonia 4003, CY. Generic brand. 2-year warranty in EU and Northern Ireland per Directive 2019/771.</p>",Printify,Apparel & Accessories > Shoes > Sneakers,Shoes,"bakabo-enriched, use-case:streetwear, made-to-order, ai-art, brand:bks, collection:origin, series:naif, type:sneakers, drop:catalog-reset-2026, status:active, print-type:aop, macro:woman",true,Size,US 8,,Color,Black sole,,,,,69478785199382265346,100.0,shopify,deny,manual,70.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/20260610210849-1f165109-3447-693c-954e-ba247761acc5.png?v=1781133794,1,BKS Folklore Bloom Sneakers - BKS Folklore Sneakers,false,BKS Folklore Bloom Sneakers | BKS Studio,"AOP sneakers from the BKS Folklore collection. Coral-field graphic composition, edge-to-edge digital print on structured canvas. Made to order.",187,female,adult,,new,TRUE,no-gtin,Sneakers,,,,Folklore,Bloom,catalog-reset-2026,naif,Apparel & Accessories > Shoes,,,,universal,adults,,,,,,soft-bristled-brush; hand-wash,,lace-up,,floral; navy; gold-f,,,,,canvas; synthetic; rubber; leather,low; flat,,,,casual,,,,breathable-design; cushioned; lightweight,regular; wide,8; 8-5; 9; 9-5; 10; 10-5; 11; 12; 13; 14; 36,,,,,low-top; fashion,,unisex,round,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,kg,,41.87,true,,,true,,,true,,,true,,,active
folklore-bloom-sneakers,,,,,,,,,US 8.5,,,Black sole,,,,,11080406328241351223,100.0,shopify,deny,manual,70.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,2,BKS Folklore Bloom™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,kg,,41.87,,,,,,,,,,,,,
folklore-bloom-sneakers,,,,,,,,,US 9,,,Black sole,,,,,18487528749080757823,100.0,shopify,deny,manual,70.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/220739843287083620_2048.jpg?v=1781133787,3,BKS Folklore Bloom™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,kg,,41.87,,,,,,,,,,,,,
folklore-bloom-sneakers,,,,,,,,,US 9.5,,,Black sole,,,,,23882450347752075695,100.0,shopify,deny,manual,70.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14001830024208528368_2048.jpg?v=1781133786,4,BKS Folklore Bloom™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,kg,,41.87,,,,,,,,,,,,,
folklore-bloom-sneakers,,,,,,,,,US 10,,,Black sole,,,,,71299714227001924758,100.0,shopify,deny,manual,70.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/638262967128555291_2048.jpg?v=1781133787,5,BKS Folklore Bloom™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,kg,,41.87,,,,,,,,,,,,,
folklore-bloom-sneakers,,,,,,,,,US 10.5,,,Black sole,,,,,80505952072386442328,100.0,shopify,deny,manual,70.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12181773031325829432_2048.jpg?v=1781133787,6,BKS Folklore Bloom™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,kg,,41.87,,,,,,,,,,,,,
folklore-bloom-sneakers,,,,,,,,,US 11,,,Black sole,,,,,27922084277484541253,100.0,shopify,deny,manual,70.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17593558346835109601_2048.jpg?v=1781133788,7,BKS Folklore Bloom™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,kg,,41.87,,,,,,,,,,,,,
folklore-bloom-sneakers,,,,,,,,,US 12,,,Black sole,,,,,14139017785798099531,100.0,shopify,deny,manual,70.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/15200226152239851566_2048.jpg?v=1781133790,8,BKS Folklore Bloom™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,kg,,41.87,,,,,,,,,,,,,
folklore-bloom-sneakers,,,,,,,,,US 13,,,Black sole,,,,,17582591754113754183,100.0,shopify,deny,manual,70.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/18371069423892449675_2048.jpg?v=1781133789,9,BKS Folklore Bloom™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,kg,,41.87,,,,,,,,,,,,,
folklore-bloom-sneakers,,,,,,,,,US 14,,,Black sole,,,,,27608248087150767967,100.0,shopify,deny,manual,70.02,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/12645603470965094336_2048.jpg?v=1781133790,10,BKS Folklore Bloom™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17275794128016014238_2048.jpg?v=1781133786,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,BKS Abyss™ Sneakers,"<p><em>Low-top canvas in deep charcoal — blue fish suspended in BakAbo's private dark water.</em></p>

<p>Low-top sneakers in structured canvas with vulcanized rubber cupsole and black leather toe cap. The upper carries a full edge-to-edge print from the BKS Folklore collection — stylised blue fish and bubble trails adrift on a deep charcoal field, generated through BakAbo's AI design process. The dark ground absorbs the light; the creatures float without gravity. A world that exists only inside the BKS imagination.</p>

<p><strong>Specifications</strong></p>
<ul>
<li>
<strong>Material:</strong> Canvas upper, synthetic leather toe cap, rubber vulcanized cupsole</li>
<li>
<strong>Fit:</strong> Regular — true to size. Half-size up for wide feet.</li>
<li>
<strong>Print:</strong> All-over digital print, edge-to-edge on canvas panels</li>
<li>
<strong>Care:</strong> Wipe clean with damp cloth. Do not machine wash.</li>
</ul>

<p><em>Made to order. Each pair is printed and assembled for you after purchase. Allow 10–14 business days for production before shipping.</em></p>

<ul>
<li>✈ Free Shipping on orders over €60</li>
<li>↩ 30-Day Returns, hassle-free</li>
<li>✦ Printed on demand, never overstocked</li>
<li>✓ 2-Year EU Warranty</li>
</ul>",Printify,Apparel & Accessories > Shoes > Sneakers,Shoes,"bakabo-enriched, use-case:streetwear, made-to-order, ai-art, brand:bks, collection:origin, series:naif, type:sneakers, drop:catalog-reset-2026, status:active, print-type:aop, macro:woman",true,Size,US 5.5,,Color,Black sole,,,,,15603459472438267721,100.0,shopify,deny,manual,83.74,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/20260610212604-1f16512f-cb21-6d96-8e53-c2d16fd66afd.png?v=1781133392,1,BKS Abyss Sneakers - BKS Folklore Sneakers,false,BKS Abyss Sneakers | BKS Studio,"AOP sneakers from the BKS Folklore collection. Blue fish on deep charcoal ground, edge-to-edge digital print on structured canvas. Made to order.",187,female,adult,,new,TRUE,no-gtin,Sneakers,,,,Folklore,Abyss,catalog-reset-2026,naif,Apparel & Accessories > Shoes,,,,universal,adults,,,,,,soft-bristled-brush; hand-wash,,lace-up,,animal; black,,,,,canvas; synthetic; rubber; leather,low; flat,,,,casual,,,,breathable-design; cushioned; lightweight,regular; wide,5-5; 6-5; 7-5; 8; 8-5; 9; 9-5; 10; 10-5; 11; 12; 13; 14; 36,,,,,low-top; fashion,,unisex,round,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,true,,,true,,,true,,,true,,,active
bks-abyss-sneakers,,,,,,,,,US 6.5,,,Black sole,,,,,28943050654066784995,100.0,shopify,deny,manual,83.74,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,2,BKS Abyss™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 7.5,,,Black sole,,,,,14852806621738512434,100.0,shopify,deny,manual,83.74,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/17700599408196264705_2048.jpg?v=1781133379,3,BKS Abyss™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 8,,,Black sole,,,,,29203597716034151328,100.0,shopify,deny,manual,83.74,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/3771125679625727236_2048.jpg?v=1781133381,4,BKS Abyss™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 8.5,,,Black sole,,,,,29684860128318119159,100.0,shopify,deny,manual,83.74,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/6601991532068788259_2048.jpg?v=1781133382,5,BKS Abyss™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 9,,,Black sole,,,,,32032749204862565885,100.0,shopify,deny,manual,83.74,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/579548869215139968_2048.jpg?v=1781133383,6,BKS Abyss™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 9.5,,,Black sole,,,,,14105682477656031714,100.0,shopify,deny,manual,83.74,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/11024141307819918938_2048.jpg?v=1781133385,7,BKS Abyss™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 10,,,Black sole,,,,,29782531997250876717,100.0,shopify,deny,manual,83.74,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/4121381809917286433_2048.jpg?v=1781133386,8,BKS Abyss™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 10.5,,,Black sole,,,,,33477859692488589994,100.0,shopify,deny,manual,83.74,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/10960292351332718673_2048.jpg?v=1781133389,9,BKS Abyss™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 11,,,Black sole,,,,,13531368608599000063,100.0,shopify,deny,manual,83.74,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/18324965109484487989_2048.jpg?v=1781133389,10,BKS Abyss™ Sneakers Printify BKS Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 12,,,Black sole,,,,,18098440300276668599,100.0,shopify,deny,manual,83.74,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 13,,,Black sole,,,,,23233563221530301565,100.0,shopify,deny,manual,83.74,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
bks-abyss-sneakers,,,,,,,,,US 14,,,Black sole,,,,,24437768903435763376,100.0,shopify,deny,manual,83.74,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/8758/0242/files/14124790184415034930_2048.jpg?v=1781133377,kg,,41.87,,,,,,,,,,,,,
